#BioGRID Chemical Interaction ID	BioGRID Gene ID	Entrez Gene ID	Systematic Name	Official Symbol	Synonyms	Organism ID	Organism	Action	Interaction Type	Author	Pubmed ID	BioGRID Publication ID	BioGRID Chemical ID	Chemical Name	Chemical Synonyms	Chemical Brands	Chemical Source	Chemical Source ID	Molecular Formula	Chemical Type	ATC Codes	CAS Number	Curated By	Method	Method Description	Related BioGRID Gene ID	Related Entrez Gene ID	Related Systematic Name	Related Official Symbol	Related Synonyms	Related Organism ID	Related Organism	Related Type	Notes	InChIKey
9390	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Cyrus K (2010)	20512796	177734	665	Tamoxifen	1-P-beta-Dimethylaminoethoxyphenyl-trans-1,2-diphenylbut-1-ene|Citofen|Valodex|Tamoxifene|Tamoxifeno|Nourytam|(Z)-2-(4-(1,2-Diphenyl-1-butenyl)phenoxy)-N,N-dimethylethanamine|Crisafeno|Tamone|1-Para-beta-dimethylaminoethoxyphenyl-trans-1,2-diphenylbut-1-ene|Retaxim|Tamoxifenum|Apo-tamox|Tamoxifne|Zemide|Istubol|Noltam|Diemon|Tamofen|trans-Tamoxifen|Tamoxasta|Oncomox|Tamoxifen|Gen-tamoxifen|(Z)-2-(Para-(1,2-diphenyl-1-butenyl)phenoxy)-N,N-dimethylamine	pms-tamoxifen|tamone  -  (20 m	DRUGBANK	DB00675	C26H29NO	small molecule	L02BA01	10540-29-1	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	NKANXQFJJICGDU-QPLCGJKRSA-N
10417	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Sasson S (1991)	2011412	177583	773	Estradiol	Estradiol|(17beta)-Estra-1,3,5(10)-triene-3,17-diol|beta-Estradiol|Dihydrotheelin|Dihydrofolliculin|17beta-Oestradiol|17beta Oestradiol|Femestral|Estradiolum|Benzhormovarine|Lio-Oid|17beta-Estra-1,3,5(10)-triene-3,17-diol|Dihydroxyestrin|Estradiol-17beta|cis-Estradiol|Dihydrofollicular hormone	climara 100|sandoz estradiol d	DRUGBANK	DB00783	C18H24O2	small molecule	G03CA03|G03FA13|G03FA12|G03FA11|G03FA10|G03FA17|G03FA16|G03FA15|G03FA14|G03CA53|G03AB08|G03FB10|G03FB11|G03FB12|G03FA08|G03FA09|G03EA01|G03EA03|G03EA02|G03FA01|G03FA02|G03FA03|G03FA04|G03FA05|G03FA06|G03FA07|G03AA14|G03HB01|G02BB01|G03FB03|G03FB02|G03FB01|G03FB07|G03FB06|G03FB05|G03FB04|G03FB09|G03FB08	50-28-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VOXZDWNPVJITMN-ZBRFXRBCSA-N
10418	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Lehnes K (2007)	17138652	178365	773	Estradiol	Estradiol|(17beta)-Estra-1,3,5(10)-triene-3,17-diol|beta-Estradiol|Dihydrotheelin|Dihydrofolliculin|17beta-Oestradiol|17beta Oestradiol|Femestral|Estradiolum|Benzhormovarine|Lio-Oid|17beta-Estra-1,3,5(10)-triene-3,17-diol|Dihydroxyestrin|Estradiol-17beta|cis-Estradiol|Dihydrofollicular hormone	climara 100|sandoz estradiol d	DRUGBANK	DB00783	C18H24O2	small molecule	G03CA03|G03FA13|G03FA12|G03FA11|G03FA10|G03FA17|G03FA16|G03FA15|G03FA14|G03CA53|G03AB08|G03FB10|G03FB11|G03FB12|G03FA08|G03FA09|G03EA01|G03EA03|G03EA02|G03FA01|G03FA02|G03FA03|G03FA04|G03FA05|G03FA06|G03FA07|G03AA14|G03HB01|G02BB01|G03FB03|G03FB02|G03FB01|G03FB07|G03FB06|G03FB05|G03FB04|G03FB09|G03FB08	50-28-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VOXZDWNPVJITMN-ZBRFXRBCSA-N
10419	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Chen X (2002)	11752352	171740	773	Estradiol	Estradiol|(17beta)-Estra-1,3,5(10)-triene-3,17-diol|beta-Estradiol|Dihydrotheelin|Dihydrofolliculin|17beta-Oestradiol|17beta Oestradiol|Femestral|Estradiolum|Benzhormovarine|Lio-Oid|17beta-Estra-1,3,5(10)-triene-3,17-diol|Dihydroxyestrin|Estradiol-17beta|cis-Estradiol|Dihydrofollicular hormone	climara 100|sandoz estradiol d	DRUGBANK	DB00783	C18H24O2	small molecule	G03CA03|G03FA13|G03FA12|G03FA11|G03FA10|G03FA17|G03FA16|G03FA15|G03FA14|G03CA53|G03AB08|G03FB10|G03FB11|G03FB12|G03FA08|G03FA09|G03EA01|G03EA03|G03EA02|G03FA01|G03FA02|G03FA03|G03FA04|G03FA05|G03FA06|G03FA07|G03AA14|G03HB01|G02BB01|G03FB03|G03FB02|G03FB01|G03FB07|G03FB06|G03FB05|G03FB04|G03FB09|G03FB08	50-28-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VOXZDWNPVJITMN-ZBRFXRBCSA-N
10420	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Brama M (2007)	17125913	178366	773	Estradiol	Estradiol|(17beta)-Estra-1,3,5(10)-triene-3,17-diol|beta-Estradiol|Dihydrotheelin|Dihydrofolliculin|17beta-Oestradiol|17beta Oestradiol|Femestral|Estradiolum|Benzhormovarine|Lio-Oid|17beta-Estra-1,3,5(10)-triene-3,17-diol|Dihydroxyestrin|Estradiol-17beta|cis-Estradiol|Dihydrofollicular hormone	climara 100|sandoz estradiol d	DRUGBANK	DB00783	C18H24O2	small molecule	G03CA03|G03FA13|G03FA12|G03FA11|G03FA10|G03FA17|G03FA16|G03FA15|G03FA14|G03CA53|G03AB08|G03FB10|G03FB11|G03FB12|G03FA08|G03FA09|G03EA01|G03EA03|G03EA02|G03FA01|G03FA02|G03FA03|G03FA04|G03FA05|G03FA06|G03FA07|G03AA14|G03HB01|G02BB01|G03FB03|G03FB02|G03FB01|G03FB07|G03FB06|G03FB05|G03FB04|G03FB09|G03FB08	50-28-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VOXZDWNPVJITMN-ZBRFXRBCSA-N
10836	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Imming P (2006)	17016423	171742	813	Ethynodiol diacetate	Etynodiolum|17-Ethynyl-4-estrene-3,17-diol diacetate|3,17-Diacetoxy-19-nor-17-pregn-4-en-20-yne|Etynodiol|Etynodiol acetate|tynodiol|Etinodiol|17-Ethynyl-19-norandrost-4-ene-3,17-beta-diol diacetate|19-Nor-17-pregn-4-en-20-yne-3,17-diol diacetate|3, 17-Diacetoxy-17-ethynyl-4-oestrene|17-Ethynylestr-4-ene-3,17-diol acetate|17-Ethynyl-3,17-dihydroxy-4-estrene diacetate|Ethynodiol	kelnor 1/35|demulen 30 (28 day	DRUGBANK	DB00823	C24H32O4	small molecule	G03AA01|G03DC06|G03FA06	297-76-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	ONKUMRGIYFNPJW-KIEAKMPYSA-N
10837	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Kappus H (1973)	4123746	178556	813	Ethynodiol diacetate	Etynodiolum|17-Ethynyl-4-estrene-3,17-diol diacetate|3,17-Diacetoxy-19-nor-17-pregn-4-en-20-yne|Etynodiol|Etynodiol acetate|tynodiol|Etinodiol|17-Ethynyl-19-norandrost-4-ene-3,17-beta-diol diacetate|19-Nor-17-pregn-4-en-20-yne-3,17-diol diacetate|3, 17-Diacetoxy-17-ethynyl-4-oestrene|17-Ethynylestr-4-ene-3,17-diol acetate|17-Ethynyl-3,17-dihydroxy-4-estrene diacetate|Ethynodiol	kelnor 1/35|demulen 30 (28 day	DRUGBANK	DB00823	C24H32O4	small molecule	G03AA01|G03DC06|G03FA06	297-76-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	ONKUMRGIYFNPJW-KIEAKMPYSA-N
10838	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Overington JP (2006)	17139284	171741	813	Ethynodiol diacetate	Etynodiolum|17-Ethynyl-4-estrene-3,17-diol diacetate|3,17-Diacetoxy-19-nor-17-pregn-4-en-20-yne|Etynodiol|Etynodiol acetate|tynodiol|Etinodiol|17-Ethynyl-19-norandrost-4-ene-3,17-beta-diol diacetate|19-Nor-17-pregn-4-en-20-yne-3,17-diol diacetate|3, 17-Diacetoxy-17-ethynyl-4-oestrene|17-Ethynylestr-4-ene-3,17-diol acetate|17-Ethynyl-3,17-dihydroxy-4-estrene diacetate|Ethynodiol	kelnor 1/35|demulen 30 (28 day	DRUGBANK	DB00823	C24H32O4	small molecule	G03AA01|G03DC06|G03FA06	297-76-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	ONKUMRGIYFNPJW-KIEAKMPYSA-N
11371	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Homburg R (2005)	15878925	178873	872	Clomifene	Clomifeno|Clomifene|Clomiphene|Clomifenum	clomid|serophene tab 50mg|clom	DRUGBANK	DB00882	C26H28ClNO	small molecule	G03GB02	911-45-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GKIRPKYJQBWNGO-OCEACIFDSA-N
11372	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Overbeek A (2009)	19761360	178872	872	Clomifene	Clomifeno|Clomifene|Clomiphene|Clomifenum	clomid|serophene tab 50mg|clom	DRUGBANK	DB00882	C26H28ClNO	small molecule	G03GB02	911-45-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GKIRPKYJQBWNGO-OCEACIFDSA-N
11373	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Kurosawa T (2010)	20379036	178871	872	Clomifene	Clomifeno|Clomifene|Clomiphene|Clomifenum	clomid|serophene tab 50mg|clom	DRUGBANK	DB00882	C26H28ClNO	small molecule	G03GB02	911-45-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GKIRPKYJQBWNGO-OCEACIFDSA-N
11374	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Brown J (2009)	19821295	178870	872	Clomifene	Clomifeno|Clomifene|Clomiphene|Clomifenum	clomid|serophene tab 50mg|clom	DRUGBANK	DB00882	C26H28ClNO	small molecule	G03GB02	911-45-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GKIRPKYJQBWNGO-OCEACIFDSA-N
11375	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Sasson S (1991)	2011412	177583	872	Clomifene	Clomifeno|Clomifene|Clomiphene|Clomifenum	clomid|serophene tab 50mg|clom	DRUGBANK	DB00882	C26H28ClNO	small molecule	G03GB02	911-45-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GKIRPKYJQBWNGO-OCEACIFDSA-N
11376	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Chen X (2002)	11752352	171740	872	Clomifene	Clomifeno|Clomifene|Clomiphene|Clomifenum	clomid|serophene tab 50mg|clom	DRUGBANK	DB00882	C26H28ClNO	small molecule	G03GB02	911-45-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GKIRPKYJQBWNGO-OCEACIFDSA-N
11377	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Hughes E (2010)	20091498	178868	872	Clomifene	Clomifeno|Clomifene|Clomiphene|Clomifenum	clomid|serophene tab 50mg|clom	DRUGBANK	DB00882	C26H28ClNO	small molecule	G03GB02	911-45-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GKIRPKYJQBWNGO-OCEACIFDSA-N
11378	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Unknown Authors (2006)	17055820	178869	872	Clomifene	Clomifeno|Clomifene|Clomiphene|Clomifenum	clomid|serophene tab 50mg|clom	DRUGBANK	DB00882	C26H28ClNO	small molecule	G03GB02	911-45-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GKIRPKYJQBWNGO-OCEACIFDSA-N
11379	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Homburg R (2008)	18320435	178867	872	Clomifene	Clomifeno|Clomifene|Clomiphene|Clomifenum	clomid|serophene tab 50mg|clom	DRUGBANK	DB00882	C26H28ClNO	small molecule	G03GB02	911-45-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GKIRPKYJQBWNGO-OCEACIFDSA-N
11380	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Homburg R (2005)	15878925	178873	872	Clomifene	Clomifeno|Clomifene|Clomiphene|Clomifenum	clomid|serophene tab 50mg|clom	DRUGBANK	DB00882	C26H28ClNO	small molecule	G03GB02	911-45-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GKIRPKYJQBWNGO-OCEACIFDSA-N
11381	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Overbeek A (2009)	19761360	178872	872	Clomifene	Clomifeno|Clomifene|Clomiphene|Clomifenum	clomid|serophene tab 50mg|clom	DRUGBANK	DB00882	C26H28ClNO	small molecule	G03GB02	911-45-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GKIRPKYJQBWNGO-OCEACIFDSA-N
11382	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Kurosawa T (2010)	20379036	178871	872	Clomifene	Clomifeno|Clomifene|Clomiphene|Clomifenum	clomid|serophene tab 50mg|clom	DRUGBANK	DB00882	C26H28ClNO	small molecule	G03GB02	911-45-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GKIRPKYJQBWNGO-OCEACIFDSA-N
11383	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Brown J (2009)	19821295	178870	872	Clomifene	Clomifeno|Clomifene|Clomiphene|Clomifenum	clomid|serophene tab 50mg|clom	DRUGBANK	DB00882	C26H28ClNO	small molecule	G03GB02	911-45-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GKIRPKYJQBWNGO-OCEACIFDSA-N
11384	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Sasson S (1991)	2011412	177583	872	Clomifene	Clomifeno|Clomifene|Clomiphene|Clomifenum	clomid|serophene tab 50mg|clom	DRUGBANK	DB00882	C26H28ClNO	small molecule	G03GB02	911-45-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GKIRPKYJQBWNGO-OCEACIFDSA-N
11385	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Chen X (2002)	11752352	171740	872	Clomifene	Clomifeno|Clomifene|Clomiphene|Clomifenum	clomid|serophene tab 50mg|clom	DRUGBANK	DB00882	C26H28ClNO	small molecule	G03GB02	911-45-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GKIRPKYJQBWNGO-OCEACIFDSA-N
11386	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Hughes E (2010)	20091498	178868	872	Clomifene	Clomifeno|Clomifene|Clomiphene|Clomifenum	clomid|serophene tab 50mg|clom	DRUGBANK	DB00882	C26H28ClNO	small molecule	G03GB02	911-45-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GKIRPKYJQBWNGO-OCEACIFDSA-N
11387	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Unknown Authors (2006)	17055820	178869	872	Clomifene	Clomifeno|Clomifene|Clomiphene|Clomifenum	clomid|serophene tab 50mg|clom	DRUGBANK	DB00882	C26H28ClNO	small molecule	G03GB02	911-45-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GKIRPKYJQBWNGO-OCEACIFDSA-N
11388	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Homburg R (2008)	18320435	178867	872	Clomifene	Clomifeno|Clomifene|Clomiphene|Clomifenum	clomid|serophene tab 50mg|clom	DRUGBANK	DB00882	C26H28ClNO	small molecule	G03GB02	911-45-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GKIRPKYJQBWNGO-OCEACIFDSA-N
11433	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Grove RI (1987)	3622377	178918	880	Dienestrol	Cycladiene|alpha-dienestrol diacetate|Dinestrol|Dehydrostilbestrol|Dienestrolum|DV|Dienestrol	ortho dienestrol crm	DRUGBANK	DB00890	C18H18O2	small molecule	G03CB01|G03CC02	13029-44-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	NFDFQCUYFHCNBW-SCGPFSFSSA-N
11434	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Juriansz RL (1988)	3334987	178919	880	Dienestrol	Cycladiene|alpha-dienestrol diacetate|Dinestrol|Dehydrostilbestrol|Dienestrolum|DV|Dienestrol	ortho dienestrol crm	DRUGBANK	DB00890	C18H18O2	small molecule	G03CB01|G03CC02	13029-44-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	NFDFQCUYFHCNBW-SCGPFSFSSA-N
11435	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Bovee TF (2004)	15276617	178914	880	Dienestrol	Cycladiene|alpha-dienestrol diacetate|Dinestrol|Dehydrostilbestrol|Dienestrolum|DV|Dienestrol	ortho dienestrol crm	DRUGBANK	DB00890	C18H18O2	small molecule	G03CB01|G03CC02	13029-44-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	NFDFQCUYFHCNBW-SCGPFSFSSA-N
11436	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Maru BS (2009)	18976723	178915	880	Dienestrol	Cycladiene|alpha-dienestrol diacetate|Dinestrol|Dehydrostilbestrol|Dienestrolum|DV|Dienestrol	ortho dienestrol crm	DRUGBANK	DB00890	C18H18O2	small molecule	G03CB01|G03CC02	13029-44-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	NFDFQCUYFHCNBW-SCGPFSFSSA-N
11437	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Chae K (1998)	9558716	178916	880	Dienestrol	Cycladiene|alpha-dienestrol diacetate|Dinestrol|Dehydrostilbestrol|Dienestrolum|DV|Dienestrol	ortho dienestrol crm	DRUGBANK	DB00890	C18H18O2	small molecule	G03CB01|G03CC02	13029-44-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	NFDFQCUYFHCNBW-SCGPFSFSSA-N
11438	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Kuiper GG (1997)	9048584	178917	880	Dienestrol	Cycladiene|alpha-dienestrol diacetate|Dinestrol|Dehydrostilbestrol|Dienestrolum|DV|Dienestrol	ortho dienestrol crm	DRUGBANK	DB00890	C18H18O2	small molecule	G03CB01|G03CC02	13029-44-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	NFDFQCUYFHCNBW-SCGPFSFSSA-N
11439	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Chen X (2002)	11752352	171740	880	Dienestrol	Cycladiene|alpha-dienestrol diacetate|Dinestrol|Dehydrostilbestrol|Dienestrolum|DV|Dienestrol	ortho dienestrol crm	DRUGBANK	DB00890	C18H18O2	small molecule	G03CB01|G03CC02	13029-44-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	NFDFQCUYFHCNBW-SCGPFSFSSA-N
12189	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Curran M (2001)	11398912	179274	937	Fulvestrant	ICI 182,780	faslodex	DRUGBANK	DB00947	C32H47F5O3S	small molecule	L02BA03	129453-61-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VWUXBMIQPBEWFH-LQKBAPIOSA-N
12190	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Elkak AE (2002)	11922402	179275	937	Fulvestrant	ICI 182,780	faslodex	DRUGBANK	DB00947	C32H47F5O3S	small molecule	L02BA03	129453-61-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VWUXBMIQPBEWFH-LQKBAPIOSA-N
12191	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Morris C (2002)	12542403	179272	937	Fulvestrant	ICI 182,780	faslodex	DRUGBANK	DB00947	C32H47F5O3S	small molecule	L02BA03	129453-61-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VWUXBMIQPBEWFH-LQKBAPIOSA-N
12192	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Dow KH (2002)	12080538	179273	937	Fulvestrant	ICI 182,780	faslodex	DRUGBANK	DB00947	C32H47F5O3S	small molecule	L02BA03	129453-61-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VWUXBMIQPBEWFH-LQKBAPIOSA-N
12193	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Bundred N (2002)	12113237	179270	937	Fulvestrant	ICI 182,780	faslodex	DRUGBANK	DB00947	C32H47F5O3S	small molecule	L02BA03	129453-61-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VWUXBMIQPBEWFH-LQKBAPIOSA-N
12194	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Kabos P (2010)	20151846	179271	937	Fulvestrant	ICI 182,780	faslodex	DRUGBANK	DB00947	C32H47F5O3S	small molecule	L02BA03	129453-61-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VWUXBMIQPBEWFH-LQKBAPIOSA-N
12195	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Chen X (2002)	11752352	171740	937	Fulvestrant	ICI 182,780	faslodex	DRUGBANK	DB00947	C32H47F5O3S	small molecule	L02BA03	129453-61-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VWUXBMIQPBEWFH-LQKBAPIOSA-N
12196	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	McKeage K (2004)	15018596	179269	937	Fulvestrant	ICI 182,780	faslodex	DRUGBANK	DB00947	C32H47F5O3S	small molecule	L02BA03	129453-61-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VWUXBMIQPBEWFH-LQKBAPIOSA-N
12197	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Jones SE (2005)	15865850	179268	937	Fulvestrant	ICI 182,780	faslodex	DRUGBANK	DB00947	C32H47F5O3S	small molecule	L02BA03	129453-61-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VWUXBMIQPBEWFH-LQKBAPIOSA-N
12281	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Pasqualini JR (2003)	14670645	179325	947	Norgestimate	(+)-13-Ethyl-17-hydroxy-18,19-dinor-17alpha-pregn-4-en-20-yn-3-one oxime acetate (ester)|Dexnorgestrel Acetime|Norgestimato|D-13beta-Ethyl-17alpha-ethynyl-17beta-acetoxygon-4-en-3-one oxime|Norgestimatum|(17alpha)-17-(Acetyloxy)-13-ethyl-18,19-dinorpregn-4-en-20-yn-3-one 3-oxime	tri-cyclen tablets - 21-day|fe	DRUGBANK	DB00957	C23H31NO3	small molecule	G03FA13|G03AA11	35189-28-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	KIQQMECNKUGGKA-NMYWJIRASA-N
12282	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Juchem M (1990)	2175153	175067	947	Norgestimate	(+)-13-Ethyl-17-hydroxy-18,19-dinor-17alpha-pregn-4-en-20-yn-3-one oxime acetate (ester)|Dexnorgestrel Acetime|Norgestimato|D-13beta-Ethyl-17alpha-ethynyl-17beta-acetoxygon-4-en-3-one oxime|Norgestimatum|(17alpha)-17-(Acetyloxy)-13-ethyl-18,19-dinorpregn-4-en-20-yn-3-one 3-oxime	tri-cyclen tablets - 21-day|fe	DRUGBANK	DB00957	C23H31NO3	small molecule	G03FA13|G03AA11	35189-28-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	KIQQMECNKUGGKA-NMYWJIRASA-N
12283	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Shields-Botella J (2003)	14672731	175549	947	Norgestimate	(+)-13-Ethyl-17-hydroxy-18,19-dinor-17alpha-pregn-4-en-20-yn-3-one oxime acetate (ester)|Dexnorgestrel Acetime|Norgestimato|D-13beta-Ethyl-17alpha-ethynyl-17beta-acetoxygon-4-en-3-one oxime|Norgestimatum|(17alpha)-17-(Acetyloxy)-13-ethyl-18,19-dinorpregn-4-en-20-yn-3-one 3-oxime	tri-cyclen tablets - 21-day|fe	DRUGBANK	DB00957	C23H31NO3	small molecule	G03FA13|G03AA11	35189-28-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	KIQQMECNKUGGKA-NMYWJIRASA-N
