#BioGRID Chemical Interaction ID	BioGRID Gene ID	Entrez Gene ID	Systematic Name	Official Symbol	Synonyms	Organism ID	Organism	Action	Interaction Type	Author	Pubmed ID	BioGRID Publication ID	BioGRID Chemical ID	Chemical Name	Chemical Synonyms	Chemical Brands	Chemical Source	Chemical Source ID	Molecular Formula	Chemical Type	ATC Codes	CAS Number	Curated By	Method	Method Description	Related BioGRID Gene ID	Related Entrez Gene ID	Related Systematic Name	Related Official Symbol	Related Synonyms	Related Organism ID	Related Organism	Related Type	Notes	InChIKey
10021	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Grossman R (2006)	16891588	174981	731	Hydrocortisone	11beta,17alpha,21-Trihydroxy-4-pregnene-3,20-dione|Hidrocortisona|(11alpha,14beta)-11,17,21-trihydroxypregn-4-ene-3,20-dione|11beta-hydrocortisone|Hydrocortisonum|Reichstein's substance M|Hydrocortisone|(11beta)-11,17,21-Trihydroxypregn-4-ene-3,20-dione|Cortisol|4-Pregnen-11beta,17alpha,21-triol-3,20-dione|11-hydrocortisone|Kendall's compound F|17-Hydroxycorticosterone	kaiser permanente hydrocortiso	DRUGBANK	DB00741	C21H30O5	small molecule	S01BB01|D07XA01|S01CA03|D07BA04|D07AA02|D07CA01|A07EA02|A01AC03|D07AB02|D07AC16|S03CA04|S02CA03|C05AA01|H02AB09|D07BB04|S01CB03|S02BA01|R01AD60|S01BA02	50-23-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	JYGXADMDTFJGBT-VWUMJDOOSA-N
10022	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Sher L (2006)	17086345	174980	731	Hydrocortisone	11beta,17alpha,21-Trihydroxy-4-pregnene-3,20-dione|Hidrocortisona|(11alpha,14beta)-11,17,21-trihydroxypregn-4-ene-3,20-dione|11beta-hydrocortisone|Hydrocortisonum|Reichstein's substance M|Hydrocortisone|(11beta)-11,17,21-Trihydroxypregn-4-ene-3,20-dione|Cortisol|4-Pregnen-11beta,17alpha,21-triol-3,20-dione|11-hydrocortisone|Kendall's compound F|17-Hydroxycorticosterone	kaiser permanente hydrocortiso	DRUGBANK	DB00741	C21H30O5	small molecule	S01BB01|D07XA01|S01CA03|D07BA04|D07AA02|D07CA01|A07EA02|A01AC03|D07AB02|D07AC16|S03CA04|S02CA03|C05AA01|H02AB09|D07BB04|S01CB03|S02BA01|R01AD60|S01BA02	50-23-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	JYGXADMDTFJGBT-VWUMJDOOSA-N
10245	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Zhang X (2002)	12127907	178288	754	Mometasone	Mometasonfuroat|Momtasone|(+)-Mometasone|Mometasone Furoate|Mometasoni furoas|Mometason furoat-1-Wasser|Mometasona|Mometasonum|Momtasone (furoate de)|Mometason|Mometasone Furoate Hydrate	nasal allergy and congestion r	DRUGBANK	DB00764	C22H28Cl2O4	small molecule	D07AC13|R03BA07|R03AK09|D07XC03|R01AD09	105102-22-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	QLIIKPVHVRXHRI-CXSFZGCWSA-N
10246	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Chen X (2002)	11752352	171740	754	Mometasone	Mometasonfuroat|Momtasone|(+)-Mometasone|Mometasone Furoate|Mometasoni furoas|Mometason furoat-1-Wasser|Mometasona|Mometasonum|Momtasone (furoate de)|Mometason|Mometasone Furoate Hydrate	nasal allergy and congestion r	DRUGBANK	DB00764	C22H28Cl2O4	small molecule	D07AC13|R03BA07|R03AK09|D07XC03|R01AD09	105102-22-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	QLIIKPVHVRXHRI-CXSFZGCWSA-N
10247	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Lumry WR (1999)	10518812	177111	754	Mometasone	Mometasonfuroat|Momtasone|(+)-Mometasone|Mometasone Furoate|Mometasoni furoas|Mometason furoat-1-Wasser|Mometasona|Mometasonum|Momtasone (furoate de)|Mometason|Mometasone Furoate Hydrate	nasal allergy and congestion r	DRUGBANK	DB00764	C22H28Cl2O4	small molecule	D07AC13|R03BA07|R03AK09|D07XC03|R01AD09	105102-22-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	QLIIKPVHVRXHRI-CXSFZGCWSA-N
10248	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Isogai M (1993)	8439518	178286	754	Mometasone	Mometasonfuroat|Momtasone|(+)-Mometasone|Mometasone Furoate|Mometasoni furoas|Mometason furoat-1-Wasser|Mometasona|Mometasonum|Momtasone (furoate de)|Mometason|Mometasone Furoate Hydrate	nasal allergy and congestion r	DRUGBANK	DB00764	C22H28Cl2O4	small molecule	D07AC13|R03BA07|R03AK09|D07XC03|R01AD09	105102-22-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	QLIIKPVHVRXHRI-CXSFZGCWSA-N
10249	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Smith CL (1998)	9793625	178287	754	Mometasone	Mometasonfuroat|Momtasone|(+)-Mometasone|Mometasone Furoate|Mometasoni furoas|Mometason furoat-1-Wasser|Mometasona|Mometasonum|Momtasone (furoate de)|Mometason|Mometasone Furoate Hydrate	nasal allergy and congestion r	DRUGBANK	DB00764	C22H28Cl2O4	small molecule	D07AC13|R03BA07|R03AK09|D07XC03|R01AD09	105102-22-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	QLIIKPVHVRXHRI-CXSFZGCWSA-N
10284	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Imming P (2006)	17016423	171742	759	Hydrocortamate	17-Hydroxycorticosterone, 21-(diethylamino)acetate|Hydrocortamatum|Hidrocortamato	-	DRUGBANK	DB00769	C27H41NO6	small molecule	-	76-47-1	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	FWFVLWGEFDIZMJ-FOMYWIRZSA-N
10285	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Overington JP (2006)	17139284	171741	759	Hydrocortamate	17-Hydroxycorticosterone, 21-(diethylamino)acetate|Hydrocortamatum|Hidrocortamato	-	DRUGBANK	DB00769	C27H41NO6	small molecule	-	76-47-1	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	FWFVLWGEFDIZMJ-FOMYWIRZSA-N
10943	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	antagonist	target	Gu G (2005)	15909120	178604	824	Mifepristone	RU-486|11-(4-DIMETHYLAMINO-phenyl)-17-hydroxy-13-methyl-17-prop-1-ynyl-1,2,6,7,8,11,12,13,14,15,16,17-dodec ahydro-cyclopenta[a]phenanthren-3-one|Mifpristone|RU486|Corlux|Mifepristonum|Mifepriston|Mifepristona|Mifeprex|Mifegyne	korlym|mifegymiso	DRUGBANK	DB00834	C29H35NO2	small molecule	G03XB01|G03XB51	84371-65-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VKHAHZOOUSRJNA-GCNJZUOMSA-N
10944	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	antagonist	target	Aida K (2004)	15336699	176103	824	Mifepristone	RU-486|11-(4-DIMETHYLAMINO-phenyl)-17-hydroxy-13-methyl-17-prop-1-ynyl-1,2,6,7,8,11,12,13,14,15,16,17-dodec ahydro-cyclopenta[a]phenanthren-3-one|Mifpristone|RU486|Corlux|Mifepristonum|Mifepriston|Mifepristona|Mifeprex|Mifegyne	korlym|mifegymiso	DRUGBANK	DB00834	C29H35NO2	small molecule	G03XB01|G03XB51	84371-65-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VKHAHZOOUSRJNA-GCNJZUOMSA-N
10945	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	antagonist	target	LeVan TD (1999)	10796070	178601	824	Mifepristone	RU-486|11-(4-DIMETHYLAMINO-phenyl)-17-hydroxy-13-methyl-17-prop-1-ynyl-1,2,6,7,8,11,12,13,14,15,16,17-dodec ahydro-cyclopenta[a]phenanthren-3-one|Mifpristone|RU486|Corlux|Mifepristonum|Mifepriston|Mifepristona|Mifeprex|Mifegyne	korlym|mifegymiso	DRUGBANK	DB00834	C29H35NO2	small molecule	G03XB01|G03XB51	84371-65-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VKHAHZOOUSRJNA-GCNJZUOMSA-N
10946	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	antagonist	target	de Pablos RM (2006)	16723527	178602	824	Mifepristone	RU-486|11-(4-DIMETHYLAMINO-phenyl)-17-hydroxy-13-methyl-17-prop-1-ynyl-1,2,6,7,8,11,12,13,14,15,16,17-dodec ahydro-cyclopenta[a]phenanthren-3-one|Mifpristone|RU486|Corlux|Mifepristonum|Mifepriston|Mifepristona|Mifeprex|Mifegyne	korlym|mifegymiso	DRUGBANK	DB00834	C29H35NO2	small molecule	G03XB01|G03XB51	84371-65-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VKHAHZOOUSRJNA-GCNJZUOMSA-N
10947	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	antagonist	target	Attardi BJ (2004)	15120421	178603	824	Mifepristone	RU-486|11-(4-DIMETHYLAMINO-phenyl)-17-hydroxy-13-methyl-17-prop-1-ynyl-1,2,6,7,8,11,12,13,14,15,16,17-dodec ahydro-cyclopenta[a]phenanthren-3-one|Mifpristone|RU486|Corlux|Mifepristonum|Mifepriston|Mifepristona|Mifeprex|Mifegyne	korlym|mifegymiso	DRUGBANK	DB00834	C29H35NO2	small molecule	G03XB01|G03XB51	84371-65-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VKHAHZOOUSRJNA-GCNJZUOMSA-N
10996	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Buchwald P (2008)	18022656	178633	828	Clocortolone	9-chloro-6alpha-Fluoro-11beta,21-dihydroxy-16alpha-methyl-1,4-pregnadien-3,20-dione|9-chloro-6alpha-Fluoro-16alpha-methyl-1,4-pregnadiene-11beta,21-diol-3,20-dione|Clocortolonum|Clocortolone|Clocortolon|Clocortolona	cloderm|clocortolone pivalate	DRUGBANK	DB00838	C22H28ClFO4	small molecule	D07AB21	4828-27-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	YMTMADLUXIRMGX-RFPWEZLHSA-N
10997	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Tanigawa K (2002)	12188035	176104	828	Clocortolone	9-chloro-6alpha-Fluoro-11beta,21-dihydroxy-16alpha-methyl-1,4-pregnadien-3,20-dione|9-chloro-6alpha-Fluoro-16alpha-methyl-1,4-pregnadiene-11beta,21-diol-3,20-dione|Clocortolonum|Clocortolone|Clocortolon|Clocortolona	cloderm|clocortolone pivalate	DRUGBANK	DB00838	C22H28ClFO4	small molecule	D07AB21	4828-27-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	YMTMADLUXIRMGX-RFPWEZLHSA-N
10998	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Ali A (2008)	18691892	178634	828	Clocortolone	9-chloro-6alpha-Fluoro-11beta,21-dihydroxy-16alpha-methyl-1,4-pregnadien-3,20-dione|9-chloro-6alpha-Fluoro-16alpha-methyl-1,4-pregnadiene-11beta,21-diol-3,20-dione|Clocortolonum|Clocortolone|Clocortolon|Clocortolona	cloderm|clocortolone pivalate	DRUGBANK	DB00838	C22H28ClFO4	small molecule	D07AB21	4828-27-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	YMTMADLUXIRMGX-RFPWEZLHSA-N
11080	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Baschant U (2010)	20346397	178666	836	Flurandrenolide	Fludroxicortide|Fludroxycortid|Fludroxicortida|Fludrossicortide|Fludroxycortidum|Flurandrenolone|Fludroxycortide|Cordran|Flurandrenolide	cordran|flurandrenolide cream|	DRUGBANK	DB00846	C24H33FO6	small molecule	D07CC03|D07AC07	1524-88-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	POPFMWWJOGLOIF-XWCQMRHXSA-N
11081	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Fitzgerald P (2006)	16255837	178667	836	Flurandrenolide	Fludroxicortide|Fludroxycortid|Fludroxicortida|Fludrossicortide|Fludroxycortidum|Flurandrenolone|Fludroxycortide|Cordran|Flurandrenolide	cordran|flurandrenolide cream|	DRUGBANK	DB00846	C24H33FO6	small molecule	D07CC03|D07AC07	1524-88-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	POPFMWWJOGLOIF-XWCQMRHXSA-N
11082	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Issar M (2006)	16507850	175778	836	Flurandrenolide	Fludroxicortide|Fludroxycortid|Fludroxicortida|Fludrossicortide|Fludroxycortidum|Flurandrenolone|Fludroxycortide|Cordran|Flurandrenolide	cordran|flurandrenolide cream|	DRUGBANK	DB00846	C24H33FO6	small molecule	D07CC03|D07AC07	1524-88-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	POPFMWWJOGLOIF-XWCQMRHXSA-N
11211	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Ikonomidis I (2009)	19482847	178735	850	Prednisolone	Prednisolona|delta-dehydrocortisol|delta-hydrocortisone|Prednisolonum|PRDL|1,4-Pregnadiene-3,20-dione-11beta,17alpha,21-triol|(11beta)-11,17,21-Trihydroxypregna-1,4-diene-3,20-dione|Metacortandralone|Hydroretrocortine|3,20-dioxo-11beta,17alpha,21-Trihydroxy-1,4-pregnadiene|delta(1)-Hydrocortisone|delta(1)-Dehydrohydrocortisone|delta(1)-Dehydrocortisol|delta-dehydrohydrocortisone|1,4-Pregnadiene-11beta,17alpha,21-triol-3,20-dione	pms-prednisolone sod phos oph 	DRUGBANK	DB00860	C21H28O5	small molecule	S01BB02|S03BA02|S01CA02|H02AB06|D07AA03|D07BA01|D07XA02|V03AB05|S01BA04|D07CA03|A01AC54|C05AA04|R01AD52|S02CA01|S01CB02|R01AD02|A07EA01|S02BA03|S03CA02	50-24-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	OIGNJSKKLXVSLS-VWUMJDOOSA-N
11212	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Boudinot FD (1986)	2879901	178736	850	Prednisolone	Prednisolona|delta-dehydrocortisol|delta-hydrocortisone|Prednisolonum|PRDL|1,4-Pregnadiene-3,20-dione-11beta,17alpha,21-triol|(11beta)-11,17,21-Trihydroxypregna-1,4-diene-3,20-dione|Metacortandralone|Hydroretrocortine|3,20-dioxo-11beta,17alpha,21-Trihydroxy-1,4-pregnadiene|delta(1)-Hydrocortisone|delta(1)-Dehydrohydrocortisone|delta(1)-Dehydrocortisol|delta-dehydrohydrocortisone|1,4-Pregnadiene-11beta,17alpha,21-triol-3,20-dione	pms-prednisolone sod phos oph 	DRUGBANK	DB00860	C21H28O5	small molecule	S01BB02|S03BA02|S01CA02|H02AB06|D07AA03|D07BA01|D07XA02|V03AB05|S01BA04|D07CA03|A01AC54|C05AA04|R01AD52|S02CA01|S01CB02|R01AD02|A07EA01|S02BA03|S03CA02	50-24-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	OIGNJSKKLXVSLS-VWUMJDOOSA-N
11316	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Druzgala P (1991)	2004037	178824	863	Loteprednol	Loteprednol|Loteprednolum	zylet|lotemax ointment|lotemax	DRUGBANK	DB00873	C21H27ClO5	small molecule	S01BA14	129260-79-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	YPZVAYHNBBHPTO-MXRBDKCISA-N
11317	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Bodor N (2006)	17020532	178825	863	Loteprednol	Loteprednol|Loteprednolum	zylet|lotemax ointment|lotemax	DRUGBANK	DB00873	C21H27ClO5	small molecule	S01BA14	129260-79-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	YPZVAYHNBBHPTO-MXRBDKCISA-N
11318	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Chen X (2002)	11752352	171740	863	Loteprednol	Loteprednol|Loteprednolum	zylet|lotemax ointment|lotemax	DRUGBANK	DB00873	C21H27ClO5	small molecule	S01BA14	129260-79-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	YPZVAYHNBBHPTO-MXRBDKCISA-N
11319	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Samudre SS (2004)	15684812	175223	863	Loteprednol	Loteprednol|Loteprednolum	zylet|lotemax ointment|lotemax	DRUGBANK	DB00873	C21H27ClO5	small molecule	S01BA14	129260-79-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	YPZVAYHNBBHPTO-MXRBDKCISA-N
11320	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Szelenyi I (2000)	12861354	178823	863	Loteprednol	Loteprednol|Loteprednolum	zylet|lotemax ointment|lotemax	DRUGBANK	DB00873	C21H27ClO5	small molecule	S01BA14	129260-79-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	YPZVAYHNBBHPTO-MXRBDKCISA-N
11465	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Hochhaus G (1990)	2386110	174125	886	Rimexolone	Rimexolon	vexol|vexol ophthalmic suspens	DRUGBANK	DB00896	C24H34O3	small molecule	H02AB12|S01BA13	49697-38-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	QTTRZHGPGKRAFB-OOKHYKNYSA-N
12289	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Juruena MF (2006)	17016711	179339	949	Methylprednisolone	Metilprednisolona|6alpha-Methyl-11beta,17alpha,21-triol-1,4-pregnadiene-3,20-dione|(6,11)-11,17,21-trihydroxy-6-methylpregna-1,4-diene-3,20-dione|Methylprednisolon|Medrone|Medrate|Methylprednisolone|1-dehydro-6-methylhydrocortisone|delta(1)-6alpha-Methylhydrocortisone|Medrol|(6alpha,11beta)-11,17,21-Trihydroxy-6-methylpregna-1,4-diene-3,20-dione|Solomet|Urbason|1-dehydro-6alpha-Methylhydrocortisone|Methylprednisolonum	methylprednisolone acetate inj	DRUGBANK	DB00959	C22H30O5	small molecule	D10AA02|D07AA01|S01CA08|H02BX01|D07CA02|H02AB04	83-43-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VHRSUDSXCMQTMA-PJHHCJLFSA-N
12290	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Chen X (2002)	11752352	171740	949	Methylprednisolone	Metilprednisolona|6alpha-Methyl-11beta,17alpha,21-triol-1,4-pregnadiene-3,20-dione|(6,11)-11,17,21-trihydroxy-6-methylpregna-1,4-diene-3,20-dione|Methylprednisolon|Medrone|Medrate|Methylprednisolone|1-dehydro-6-methylhydrocortisone|delta(1)-6alpha-Methylhydrocortisone|Medrol|(6alpha,11beta)-11,17,21-Trihydroxy-6-methylpregna-1,4-diene-3,20-dione|Solomet|Urbason|1-dehydro-6alpha-Methylhydrocortisone|Methylprednisolonum	methylprednisolone acetate inj	DRUGBANK	DB00959	C22H30O5	small molecule	D10AA02|D07AA01|S01CA08|H02BX01|D07CA02|H02AB04	83-43-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VHRSUDSXCMQTMA-PJHHCJLFSA-N
12291	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Quesnell RR (2007)	17251323	179338	949	Methylprednisolone	Metilprednisolona|6alpha-Methyl-11beta,17alpha,21-triol-1,4-pregnadiene-3,20-dione|(6,11)-11,17,21-trihydroxy-6-methylpregna-1,4-diene-3,20-dione|Methylprednisolon|Medrone|Medrate|Methylprednisolone|1-dehydro-6-methylhydrocortisone|delta(1)-6alpha-Methylhydrocortisone|Medrol|(6alpha,11beta)-11,17,21-Trihydroxy-6-methylpregna-1,4-diene-3,20-dione|Solomet|Urbason|1-dehydro-6alpha-Methylhydrocortisone|Methylprednisolonum	methylprednisolone acetate inj	DRUGBANK	DB00959	C22H30O5	small molecule	D10AA02|D07AA01|S01CA08|H02BX01|D07CA02|H02AB04	83-43-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VHRSUDSXCMQTMA-PJHHCJLFSA-N
12292	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Owen HC (2007)	17182172	179337	949	Methylprednisolone	Metilprednisolona|6alpha-Methyl-11beta,17alpha,21-triol-1,4-pregnadiene-3,20-dione|(6,11)-11,17,21-trihydroxy-6-methylpregna-1,4-diene-3,20-dione|Methylprednisolon|Medrone|Medrate|Methylprednisolone|1-dehydro-6-methylhydrocortisone|delta(1)-6alpha-Methylhydrocortisone|Medrol|(6alpha,11beta)-11,17,21-Trihydroxy-6-methylpregna-1,4-diene-3,20-dione|Solomet|Urbason|1-dehydro-6alpha-Methylhydrocortisone|Methylprednisolonum	methylprednisolone acetate inj	DRUGBANK	DB00959	C22H30O5	small molecule	D10AA02|D07AA01|S01CA08|H02BX01|D07CA02|H02AB04	83-43-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VHRSUDSXCMQTMA-PJHHCJLFSA-N
12293	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Boivin MA (2007)	17068119	179336	949	Methylprednisolone	Metilprednisolona|6alpha-Methyl-11beta,17alpha,21-triol-1,4-pregnadiene-3,20-dione|(6,11)-11,17,21-trihydroxy-6-methylpregna-1,4-diene-3,20-dione|Methylprednisolon|Medrone|Medrate|Methylprednisolone|1-dehydro-6-methylhydrocortisone|delta(1)-6alpha-Methylhydrocortisone|Medrol|(6alpha,11beta)-11,17,21-Trihydroxy-6-methylpregna-1,4-diene-3,20-dione|Solomet|Urbason|1-dehydro-6alpha-Methylhydrocortisone|Methylprednisolonum	methylprednisolone acetate inj	DRUGBANK	DB00959	C22H30O5	small molecule	D10AA02|D07AA01|S01CA08|H02BX01|D07CA02|H02AB04	83-43-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VHRSUDSXCMQTMA-PJHHCJLFSA-N
12732	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Fitzgerald P (2006)	16255837	178667	1003	Clobetasol propionate	clobetasol 17-propionate|21-chloro-9-fluoro-11,17-dihydroxy-16-methylpregna-1,4-diene-3,20-dione 17-propionate|clobetasol 17-propanoate|Clobetasol propionate E	taro-clobetasol topical soluti	DRUGBANK	DB01013	C25H32ClFO5	small molecule	-	25122-46-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	CBGUOGMQLZIXBE-KBUOYLHWNA-N
12733	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Hofmann TG (1998)	9891987	174579	1003	Clobetasol propionate	clobetasol 17-propionate|21-chloro-9-fluoro-11,17-dihydroxy-16-methylpregna-1,4-diene-3,20-dione 17-propionate|clobetasol 17-propanoate|Clobetasol propionate E	taro-clobetasol topical soluti	DRUGBANK	DB01013	C25H32ClFO5	small molecule	-	25122-46-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	CBGUOGMQLZIXBE-KBUOYLHWNA-N
13146	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Jessop S (2001)	11279785	179891	1036	Fluocinonide	Lidex|Fluocinonide|Fluocinonido|Vanos|Fluocinonidum	fluocinonide|lidex ont 0.05%|l	DRUGBANK	DB01047	C26H32F2O7	small molecule	D07AC08|C05AA11|D07CC05	356-12-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	WJOHZNCJWYWUJD-IUGZLZTKSA-N
14027	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Ikonomidis I (2009)	19482847	178735	1118	Prednicarbate	-	dermatop|dermatop emollient cr	DRUGBANK	DB01130	C27H36O8	small molecule	D07AC18	73771-04-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	FNPXMHRZILFCKX-KAJVQRHHSA-N
14028	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Boudinot FD (1986)	2879901	178736	1118	Prednicarbate	-	dermatop|dermatop emollient cr	DRUGBANK	DB01130	C27H36O8	small molecule	D07AC18	73771-04-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	FNPXMHRZILFCKX-KAJVQRHHSA-N
14559	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	antagonist	target	Mayer M (1975)	173192	180518	1173	Fluoxymesterone	9-Fluoro-11beta,17beta-dihydroxy-17-methylandrost-4-en-3-one|Testosterone, 9-fluoro-11beta-hydroxy-17-methyl-|17-Methyl-9-fluoro-11-hydroxytesterone|Fluoxymesteronum|Fluoximesterona|11beta,17beta-Dihydroxy-9alpha-fluoro-17alpha-methyl-4-androster-3-one|17alpha-Methyl-9alpha-fluoro-11beta-hydroxytesterone|9alpha-Fluoro-11beta-hydroxy-17-methyltestosterone	androxy|halotestin	DRUGBANK	DB01185	C20H29FO3	small molecule	G03BA01	76-43-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	YLRFCQOZQXIBAB-RBZZARIASA-N
15018	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	antagonist	target	Kunz S (2003)	12920235	180706	1210	Budesonide	(11beta,16alpha)-16,17-(Butylidenebis(oxy))-11,21-dihydroxypregna-1,4-diene-3,20-dione	pulmicort nebuamp 0.25 mg/ml|u	DRUGBANK	DB01222	C25H34O6	small molecule	R03AK12|A07EA06|R03AK07|R03BA02|D07AC09|R01AD05	51333-22-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VOVIALXJUBGFJZ-KWVAZRHASA-N
15019	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	antagonist	target	Henriksson G (2001)	11258648	180707	1210	Budesonide	(11beta,16alpha)-16,17-(Butylidenebis(oxy))-11,21-dihydroxypregna-1,4-diene-3,20-dione	pulmicort nebuamp 0.25 mg/ml|u	DRUGBANK	DB01222	C25H34O6	small molecule	R03AK12|A07EA06|R03AK07|R03BA02|D07AC09|R01AD05	51333-22-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VOVIALXJUBGFJZ-KWVAZRHASA-N
